studio_id,studio_name,origin_country,movie_id,title,title list
5.0,Columbia Pictures,US,14902,1776,
5.0,Columbia Pictures,US,1887,Marie Antoinette,
5.0,Columbia Pictures,US,399360,Alpha,
5.0,Columbia Pictures,US,61891,Anonymous,
5.0,Columbia Pictures,US,13701,Immortal Beloved,
5.0,Columbia Pictures,US,114771,Serpent of the Nile,
5.0,Columbia Pictures,US,4868,Genghis Khan,
5.0,Columbia Pictures,US,9476,A Knight's Tale,
5.0,Columbia Pictures,US,335778,Risen,
5.0,Columbia Pictures,US,874,A Man for All Seasons,
5.0,Columbia Pictures,US,350806,Slaves of Babylon,"Slaves of Babylon, Les Misérables"
5.0,Columbia Pictures,US,4415,Les Misérables,"Slaves of Babylon, Les Misérables"
2798.0,Columbia Pictures Film Production Asia,,14797,Warriors of Heaven and Earth,
2798.0,Columbia Pictures Film Production Asia,,14797,Warriors of Heaven and Earth,
2798.0,Columbia Pictures Film Production Asia,,14797,Warriors of Heaven and Earth,
2798.0,Columbia Pictures Film Production Asia,,14797,Warriors of Heaven and Earth,
10202.0,Columbia TriStar Home Entertainment,,11188,Ring of the Nibelungs,
32663.0,Combo Drive Pictures Co.,,291692,Brotherhood of Blades,
7019.0,Command Production Establishment,,47846,Pope Joan,
20637.0,Commission du Film France,,1887,Marie Antoinette,
20638.0,Commission du Film Île-de-France,,1887,Marie Antoinette,
74561.0,Compagnia Internazionale Realizzazioni Artistiche Cinematografiche (CIRAC),,330390,Hero of Babylon,Hero of Babylon
74561.0,Compagnia Internazionale Realizzazioni Artistiche Cinematografiche (CIRAC),,330390,Hero of Babylon,Hero of Babylon
11788.0,Compagnie Industrielle et Commerciale Cinématographique (CICC),FR,206004,Son of Samson,Son of Samson
11788.0,Compagnie Industrielle et Commerciale Cinématographique (CICC),FR,206004,Son of Samson,Son of Samson
11788.0,Compagnie Industrielle et Commerciale Cinématographique (CICC),FR,194798,The Avenger,
11788.0,Compagnie Industrielle et Commerciale Cinématographique (CICC),FR,146023,The Trojan Horse,
18925.0,Compagnie Internationale de Productions Cinématographiques (CIPRA),,138519,Romulus and the Sabines,
11842.0,Company Pictures,GB,16236,Mansfield Park,
32276.0,Comptoir Français de Productions Cinématographiques (CFPC),FR,168479,Legions of the Nile,Legions of the Nile
32276.0,Comptoir Français de Productions Cinématographiques (CFPC),FR,168479,Legions of the Nile,Legions of the Nile
32276.0,Comptoir Français de Productions Cinématographiques (CFPC),FR,43020,The Colossus of Rhodes,
32276.0,Comptoir Français de Productions Cinématographiques (CFPC),FR,257797,Cleopatra's Daughter,
32276.0,Comptoir Français de Productions Cinématographiques (CFPC),FR,257797,Cleopatra's Daughter,
32276.0,Comptoir Français de Productions Cinématographiques (CFPC),FR,257797,Cleopatra's Daughter,
32276.0,Comptoir Français de Productions Cinématographiques (CFPC),FR,257797,Cleopatra's Daughter,
146930.0,Confident Group,,617405,Marakkar: Lion of the Arabian Sea,
47.0,Constantin Film,DE,76649,Pompeii,
47.0,Constantin Film,DE,9503,Pope Joan,
47.0,Constantin Film,DE,429,"The Good, the Bad and the Ugly",
83786.0,Constelación,,366585,The Shame of the Sabine Women,The Shame of the Sabine Women
83786.0,Constelación,,366585,The Shame of the Sabine Women,The Shame of the Sabine Women
52740.0,Contagious Entertainment,US,1491,The Illusionist,
25487.0,ContentFilm International,,38543,Ironclad,
7299.0,Corsan,,116233,Anchoress,
7522.0,Cosmic Picture,,70664,Journey to Mecca,
24175.0,Cott Productions,US,205775,In the Heart of the Sea,
7693.0,Count of Monte Cristo Ltd.,,11362,The Count of Monte Cristo,
8087.0,Creative Scotland,GB,225728,Macbeth,
45693.0,Cristaldifilm,,192,The Name of the Rose,
10563.0,Critérion Film,,88266,Erik the Conqueror,
16488.0,Cromwell Productions Ltd.,,339477,Chasing the Deer,
9995.0,Cruel & Unusual Films,US,53182,300: Rise of an Empire,
9995.0,Cruel & Unusual Films,US,1271,300,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
349.0,Cruise-Wagner Productions,,616,The Last Samurai,
14908.0,Curtleigh Productions,,42661,The Vikings,
11431.0,DCG Plus,KR,79224,War of the Arrows,
5654.0,DJ Films,,205601,Belle,
58085.0,DMC Films,GB,225728,Macbeth,
119.0,DR,DK,88273,A Royal Affair,
880.0,Daiei Film,JP,159403,Shinobi no Mono 4: Siege,
880.0,Daiei Film,JP,48707,Shinobi no Mono 2: Vengeance,
880.0,Daiei Film,JP,478973,The Saga of Tanegashima,
880.0,Daiei Film,JP,43349,Gate of Hell,
880.0,Daiei Film,JP,201414,Shinobi no Mono 3: Resurrection,
880.0,Daiei Film,JP,20532,Sansho the Bailiff,
880.0,Daiei Film,JP,209625,Mission: Iron Castle,
1701.0,Dania Film,IT,11162,The Merchant of Venice,
11430.0,Dasepo Club,KR,79224,War of the Arrows,
342.0,Davis Films,FR,6312,Brotherhood of the Wolf,
2737.0,Davis-Panzer Productions,,158762,King of the Wind,
21906.0,Dawliz,MA,98,Gladiator,
5461.0,De Angelis Group,,34469,Julius Caesar,
11929.0,Dear Film Produzione,IT,16638,El Cid,
14126.0,Debora Film,,270673,In the Shadow of the Eagles,In the Shadow of the Eagles
14126.0,Debora Film,,270673,In the Shadow of the Eagles,In the Shadow of the Eagles
14126.0,Debora Film,,186909,Massacre in the Black Forest,
69889.0,Decade,,13853,The Clan of the Cave Bear,
1472.0,Delux Productions,LU,11162,The Merchant of Venice,
26398.0,Den Vestdanske Filmpulje,DK,88273,A Royal Affair,
58062.0,Desert Door Productions,,70664,Journey to Mecca,
2912.0,Diamond Films,,14433,Zulu,
1766.0,Dieter Geissler Filmproduktion,,3478,Ludwig,
1766.0,Dieter Geissler Filmproduktion,,2668,Sleepy Hollow,
10308.0,Dino De Laurentiis Company,US,2669,The Bounty,
10308.0,Dino De Laurentiis Company,US,9703,The Last Legion,
1216.0,Dino de Laurentiis Cinematografica,IT,36815,The Agony and the Ecstasy,
78782.0,Direktsiya Kino,,369698,Viking,
31589.0,Disctac,,42241,Sebastiane,
2013.0,Divina-Film,,3478,Ludwig,
3659.0,Django Films,GB,455954,Sekigahara,
45203.0,Domiciana,,43098,The Last Days of Pompeii,
4253.0,Don Carmody Productions,CA,76649,Pompeii,
58063.0,Dounia Productions,,70664,Journey to Mecca,
4581.0,Dovzhenko Film Studios,SU,36627,The Deluge,
5591.0,Downtown Filmes,BR,372519,The Ten Commandments: The Movie,The Ten Commandments: The Movie
5591.0,Downtown Filmes,BR,372519,The Ten Commandments: The Movie,The Ten Commandments: The Movie
521.0,DreamWorks Animation,US,9837,The Prince of Egypt,
7.0,DreamWorks Pictures,US,9837,The Prince of Egypt,
7.0,DreamWorks Pictures,US,72976,Lincoln,
7.0,DreamWorks Pictures,US,11831,Amistad,
7.0,DreamWorks Pictures,US,98,Gladiator,
8950.0,Dubrava Film,HR,206004,Son of Samson,Son of Samson
8950.0,Dubrava Film,HR,138519,Romulus and the Sabines,
8950.0,Dubrava Film,HR,206004,Son of Samson,Son of Samson
444.0,Dune Entertainment,US,72976,Lincoln,
19477.0,Dune Films,MA,1495,Kingdom of Heaven,
19477.0,Dune Films,MA,9503,Pope Joan,
19477.0,Dune Films,MA,9093,The Four Feathers,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
10405.0,EFO Films,US,68730,Silence,
147437.0,EMG Management,,375588,Robin Hood,
2278.0,EOS Entertainment,DE,290088,Nero,
2278.0,EOS Entertainment,DE,290088,Nero,
2278.0,EOS Entertainment,DE,290088,Nero,
2278.0,EOS Entertainment,DE,290088,Nero,
7255.0,EPT,GR,29272,El Greco,
14529.0,Eagle Films,IN,205077,Amrapali,
11519.0,Eagle Vision Media Group,KW,70664,Journey to Mecca,
2650.0,Ealing Studios,GB,68113,Eureka Stockade,
1267.0,Ecosse Films,GB,41215,Black Death,
57771.0,Edda Film (II),,198783,Hagbard and Signe,
4240.0,Edgar J. Scherick Associates,US,23615,The Scarlet Pimpernel,
82757.0,Edko Films Ltd.,TW,1494,Curse of the Golden Flower,
82757.0,Edko Films Ltd.,TW,9550,House of Flying Daggers,
13479.0,Edward Small Productions,,43691,The Count of Monte Cristo,
13479.0,Edward Small Productions,,29996,Solomon and Sheba,
4588.0,Egmond Film & Television,,1966,Alexander,
2254.0,Egoli Tossell Film,DE,41215,Black Death,
44510.0,Eiffel Productions,,12911,Druids,
100527.0,Eikon Media,DE,761772,Louis van Beethoven,
95881.0,El Lobo Ameno,,479882,Anonymous,
3353.0,Element Pictures,IE,375262,The Favourite,
142725.0,Elite Group Enterprises,,1494,Curse of the Golden Flower,
142725.0,Elite Group Enterprises,,9550,House of Flying Daggers,
30324.0,Emei Film Studio,CN,161382,The Opium War,
124981.0,Emerald Way Productions,US,532812,Robert the Bruce,
2726.0,Emperor Motion Pictures,,121878,The Last Supper,
122289.0,Emperor Motion Pictures,,375588,Robin Hood,
1205.0,Endgame Entertainment,US,5471,Beowulf & Grendel,
1205.0,Endgame Entertainment,US,5471,Beowulf & Grendel,
1205.0,Endgame Entertainment,US,5471,Beowulf & Grendel,
1205.0,Endgame Entertainment,US,5471,Beowulf & Grendel,
1205.0,Endgame Entertainment,US,5471,Beowulf & Grendel,
1205.0,Endgame Entertainment,US,5471,Beowulf & Grendel,
1205.0,Endgame Entertainment,US,5471,Beowulf & Grendel,
1205.0,Endgame Entertainment,US,5471,Beowulf & Grendel,
1205.0,Endgame Entertainment,US,5471,Beowulf & Grendel,
7887.0,Endymion Films,,10544,Ned Kelly,
63571.0,"Enelmar Productions, A.I.E.",ES,205775,In the Heart of the Sea,
7049.0,Enigma Productions,,11416,The Mission,
7049.0,Enigma Productions,,19067,The Duellists,
97584.0,Entertainment Studios Motion Pictures,US,384680,Hostiles,
7286.0,Epithète Films,FR,12709,Ridicule,
1171.0,Epsilon Motion Pictures,CH,9044,Tristan & Isolde,
3653.0,Eros International,IN,30886,Veer,
3653.0,Eros International,IN,362045,Bajirao Mastani,
3653.0,Eros International,IN,621003,Laal Kaptaan,
20641.0,Erste Weltweit Medien,,83975,"Atlantis: End of a World, Birth of a Legend",
1423.0,Escape Artists,US,9476,A Knight's Tale,
616.0,Eskwad,FR,6312,Brotherhood of the Wolf,
9313.0,Esparza / Katz Productions,,16072,Gods and Generals,
9313.0,Esparza / Katz Productions,,10655,Gettysburg,
2029.0,Estudios Picasso,ES,13495,Alatriste,
8930.0,Euro International Film,IT,2587,"Brother Sun, Sister Moon",
11789.0,Europa Cinematografica,,146023,The Trojan Horse,
11789.0,Europa Cinematografica,,327692,The Centurion,
114951.0,European Union,,565179,The First King,The First King
114951.0,European Union,,565179,The First King,The First King
1671.0,Explorer Film '58,,257797,Cleopatra's Daughter,
1671.0,Explorer Film '58,,257797,Cleopatra's Daughter,
1671.0,Explorer Film '58,,257797,Cleopatra's Daughter,
1671.0,Explorer Film '58,,257797,Cleopatra's Daughter,
8962.0,Eyeworks Film & TV Drama,NL,79040,Nova Zembla,
16026.0,FIT Productions,,138797,Plato's Banquet,Plato's Banquet
16026.0,FIT Productions,,138797,Plato's Banquet,Plato's Banquet
1579.0,FR3,FR,4483,The Return of Martin Guerre,
51454.0,Factory,,56943,The Remains of Nothing,
16914.0,Famous Players Limited,,62204,Quest for Fire,
66953.0,Farabi Cinema,IR,153779,The Kingdom of Solomon,The Kingdom of Solomon
66953.0,Farabi Cinema,IR,153779,The Kingdom of Solomon,The Kingdom of Solomon
57851.0,Farmhouse Film,,277154,Admiral,
85770.0,Farmhouse Film & TV B.V.,NL,485296,Redbad,
12728.0,Faros-Film,,536581,Bouboulina,
12873.0,Felix Cinematorgrafica,,9453,Caligula,
91340.0,Fellowship Film,,427395,The Gaelic King,
26806.0,Film,IS,16852,When the Raven Flies,
7416.0,Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I),,38543,Ironclad,
773.0,Film Afrika Worldwide,ZA,13486,The Scorpion King 2: Rise of a Warrior,
83636.0,Film Corsari,,56943,The Remains of Nothing,
89686.0,Film Du 20ème Créations Cinématographiques,,196942,Destiny,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
9210.0,Film Four International,GB,41968,The Deceivers,
11776.0,Film Fund Luxembourg,LU,11162,The Merchant of Venice,
6685.0,Film Movement,,761772,Louis van Beethoven,
5946.0,Film Partner International,,1494,Curse of the Golden Flower,
1587.0,Film Polski,PL,4202,Danton,
8083.0,Film Rites,US,418879,The Current War,
1262.0,Film Trust S.A.,,2926,The Three Musketeers,
1262.0,Film Trust S.A.,,2926,The Three Musketeers,
1262.0,Film Trust S.A.,,2926,The Three Musketeers,
1262.0,Film Trust S.A.,,2926,The Three Musketeers,
2801.0,Film i Väst,SE,88273,A Royal Affair,
6705.0,Film4 Productions,GB,179111,A Field in England,
6705.0,Film4 Productions,GB,49494,The Eagle,
6705.0,Film4 Productions,GB,225728,Macbeth,
6705.0,Film4 Productions,GB,399440,Peterloo,
6705.0,Film4 Productions,GB,375262,The Favourite,
6705.0,Film4 Productions,GB,76203,12 Years a Slave,
6705.0,Film4 Productions,GB,18359,To Kill a King,
18071.0,FilmDallas Pictures,,115457,Stealing Heaven,
7263.0,FilmDistrict,US,76649,Pompeii,
268.0,FilmFernsehFonds Bayern,DE,11188,Ring of the Nibelungs,
115.0,FilmTeknik,SE,16853,In the Shadow of the Raven,
26805.0,Filmalbatros,,125355,The Prince of Homburg,
29110.0,Filmco International Productions,,26842,The Message,
6397.0,Filmes Cinematografica,IT,330627,A Queen for Caesar,
6397.0,Filmes Cinematografica,IT,330627,A Queen for Caesar,
6397.0,Filmes Cinematografica,IT,330627,A Queen for Caesar,
6397.0,Filmes Cinematografica,IT,330627,A Queen for Caesar,
11217.0,Filmex Romania,RO,48485,Nostradamus,
17593.0,Filmhuset,SE,16853,In the Shadow of the Raven,
1003.0,Filmkameratene,NO,2172,Pathfinder,
53221.0,Filmorsa,,131387,Marco Polo,
1931.0,Filmové studio Barrandov,XC,62843,Witchhammer,
9005.0,Films Abel Gance,,42536,Napoleon,
74560.0,Films Internazionali Artistici (FIA) / Gladiator Film,,330390,Hero of Babylon,Hero of Babylon
74560.0,Films Internazionali Artistici (FIA) / Gladiator Film,,330390,Hero of Babylon,Hero of Babylon
73426.0,Finanziaria Cinematografica Italiana (FICIT),,138519,Romulus and the Sabines,
53008.0,Finestkind,,9476,A Knight's Tale,
12093.0,Finos Film,GR,47447,Electra,
36189.0,First Choice Canadian Communication Corporation,,41784,Black Robe,
2267.0,First Choice Films,,7548,The Libertine,
22110.0,First Foot Films,,11400,The New World,
11881.0,First Frame Entertainment,,434395,Gautamiputra Satakarni,
21908.0,Flying Freehold Productions,,37945,The Lion in Winter,
34081.0,Flynn Picture Company,US,184315,Hercules,
10146.0,Focus Features,US,49494,The Eagle,
10146.0,Focus Features,US,11632,Vanity Fair,
40294.0,Fourth Floor Productions,,418879,The Current War,
1678.0,Fox Family Channel,US,123701,St. Patrick: The Irish Legend,
5488.0,Fox Film Corporation,US,39950,Cleopatra,
43.0,Fox Searchlight Pictures,US,375262,The Favourite,
11359.0,France 2,FR,2712,Jacob,
11359.0,France 2,FR,594130,Attila,
83.0,France 2 Cinéma,FR,37673,Destiny,
83.0,France 2 Cinéma,FR,11876,The Horseman on the Roof,
11244.0,France 3,FR,138797,Plato's Banquet,Plato's Banquet
11244.0,France 3,FR,138797,Plato's Banquet,Plato's Banquet
11244.0,France 3,FR,537037,Charlotte Corday,
591.0,France 3 Cinéma,FR,1966,Alexander,
1403.0,Franchise Pictures,US,9044,Tristan & Isolde,
1477.0,Franco London Films,FR,36662,Dacii,
1477.0,Franco London Films,FR,444136,The Last Days of Pompeii,
27349.0,Freddie Fields Productions,US,9665,Glory,
147436.0,French Tax Credit,,375588,Robin Hood,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
54537.0,Fábrica de Cine,MX,68730,Silence,
3281.0,GK Films,GB,18320,The Young Victoria,
1028.0,GMT Productions,FR,99579,"Farewell, My Queen",
14028.0,Gabriel Pascal Productions,GB,31561,Caesar and Cleopatra,
12240.0,Galatea Film,IT,18696,The Giant of Marathon,
12240.0,Galatea Film,IT,116400,Siege of Syracuse,
12240.0,Galatea Film,IT,6614,Attack of the Normans,
12240.0,Galatea Film,IT,168408,Esther and the King,
12240.0,Galatea Film,IT,88266,Erik the Conqueror,
12692.0,Gallus Films,FR,206004,Son of Samson,Son of Samson
12692.0,Gallus Films,FR,206004,Son of Samson,Son of Samson
112442.0,GapBusters,BE,565179,The First King,The First King
112442.0,GapBusters,BE,565179,The First King,The First King
9.0,Gaumont,FR,444136,The Last Days of Pompeii,
9.0,Gaumont,FR,4202,Danton,
3957.0,Gener8Xion Entertainment,,15005,One Night with the King,
16055.0,Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC),,29272,El Greco,
135092.0,George Roy Hill-Paul Monash Production,US,642,Butch Cassidy and the Sundance Kid,
9269.0,Global Medien KG,DE,2024,The Patriot,
1978.0,Global Pictures,,112424,The Notorious Cleopatra,The Notorious Cleopatra
1978.0,Global Pictures,,112424,The Notorious Cleopatra,The Notorious Cleopatra
6389.0,Globe Films International,,60915,I Am Semiramis,
8939.0,Glomer Film,,116400,Siege of Syracuse,
8939.0,Glomer Film,,187938,Pontius Pilate,
500.0,Goldcrest,GB,11416,The Mission,
500.0,Goldcrest,GB,12701,Revolution,
55798.0,Goldwyn Pictures Corporation (II),,41784,Black Robe,
75016.0,Gondola Pictures,,9681,Casanova,
10565.0,Good Machine,US,22267,Ride with the Devil,
8943.0,Graal,GR,29272,El Greco,
14063.0,Granada Television,GB,18093,Northanger Abbey,
14063.0,Granada Television,GB,18093,Northanger Abbey,
14063.0,Granada Television,GB,18093,Northanger Abbey,
14063.0,Granada Television,GB,18093,Northanger Abbey,
7254.0,Greek Film Centre,GR,46278,Iphigenia,
7254.0,Greek Film Centre,GR,29272,El Greco,
19098.0,Green Hills Productions,,9477,King Arthur,
84707.0,GreenTouch Entertainment,IN,480448,Hercules,
86177.0,Groenlandia,IT,565179,The First King,The First King
86177.0,Groenlandia,IT,565179,The First King,The First King
6126.0,Gruppo Bema,,138797,Plato's Banquet,Plato's Banquet
6126.0,Gruppo Bema,,138797,Plato's Banquet,Plato's Banquet
111484.0,Gruskoff Film Organization,,62204,Quest for Fire,
66562.0,Gunaa Team Works,,315009,Rudhramadevi,
931.0,HAL Films,,10399,Mansfield Park,
3268.0,HBO,US,59219,Quo Vadis,
7429.0,HBO Films,US,13470,Bury My Heart at Wounded Knee,
21909.0,HCC Happy Crew Company,,37945,The Lion in Winter,
9291.0,HR,DE,304394,Macbeth,
9291.0,HR,DE,2000,"Aguirre, the Wrath of God",
582.0,Hachette Première,FR,11876,The Horseman on the Roof,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
1363.0,Haft Entertainment,,3573,Emma,
3468.0,Hal Wallis Productions,US,22522,Anne of the Thousand Days,
4056.0,Hallmark Entertainment,US,37945,The Lion in Winter,
9027.0,Hallmark Hall of Fame Productions,US,49249,A Tale of Two Cities,
1314.0,Hammer Film Productions,GB,40456,The Viking Queen,
2395.0,HanWay Films,GB,41215,Black Death,
1353.0,Hanna-Barbera Productions,US,428181,The Three Musketeers,
24791.0,Harlech Television,GB,158762,King of the Wind,
88.0,Hawk Films,,3175,Barry Lyndon,
18135.0,Haworth Productions,,18988,The Lion in Winter,
18135.0,Haworth Productions,,18988,The Lion in Winter,
18135.0,Haworth Productions,,18988,The Lion in Winter,
18135.0,Haworth Productions,,18988,The Lion in Winter,
19107.0,Helena Productions,GB,652,Troy,
18585.0,Hellenic Culture Organization,,29272,El Greco,
2271.0,Hero China International,,7549,Fearless,
241.0,Herzog,,457,Sissi,
571.0,Highland Films,,874,A Man for All Seasons,
784.0,Himenóptero,ES,26428,Agora,
2994.0,Hollywood Gang Productions,US,53182,300: Rise of an Empire,
2994.0,Hollywood Gang Productions,US,1271,300,
915.0,Hollywood Pictures,US,11969,Tombstone,
915.0,Hollywood Pictures,US,11969,Tombstone,
915.0,Hollywood Pictures,US,11969,Tombstone,
915.0,Hollywood Pictures,US,11969,Tombstone,
13796.0,Hong Kong Alpha Motion Pictures Co.,,281957,The Revenant,
26716.0,Hopscotch Productions,AU,29963,Bright Star,
110974.0,Huacheng Film Company,,420564,Mulan Joins the Army,
25660.0,Huaxia Film Distribution Company,,121878,The Last Supper,
3393.0,Huayi Brothers Pictures,CN,14797,Warriors of Heaven and Earth,
3393.0,Huayi Brothers Pictures,CN,14797,Warriors of Heaven and Earth,
3393.0,Huayi Brothers Pictures,CN,14797,Warriors of Heaven and Earth,
3393.0,Huayi Brothers Pictures,CN,14797,Warriors of Heaven and Earth,
3393.0,Huayi Brothers Pictures,CN,48492,Detective Dee and the Mystery of the Phantom Flame,
7014.0,Hungarofilm,HU,89665,80 Hussars,
72244.0,Hyogensha-Mako International,,92670,Silence,
72244.0,Hyogensha-Mako International,,92670,Silence,
72244.0,Hyogensha-Mako International,,92670,Silence,
72244.0,Hyogensha-Mako International,,92670,Silence,
72244.0,Hyogensha-Mako International,,92670,Silence,
72244.0,Hyogensha-Mako International,,92670,Silence,
72244.0,Hyogensha-Mako International,,92670,Silence,
72244.0,Hyogensha-Mako International,,92670,Silence,
72244.0,Hyogensha-Mako International,,92670,Silence,
10351.0,IAC Film,,18359,To Kill a King,
9974.0,ICAA,ES,26428,Agora,
4790.0,IMA Productions,,45978,The 47 Ronin,
19116.0,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,DE,1966,Alexander,
27949.0,ITTAC,,131384,Marco the Magnificent,
3448.0,ITV,GB,16236,Mansfield Park,
71541.0,ITV Productions,,18093,Northanger Abbey,
71541.0,ITV Productions,,18093,Northanger Abbey,
71541.0,ITV Productions,,18093,Northanger Abbey,
71541.0,ITV Productions,,18093,Northanger Abbey,
25470.0,Icelandic Film Corporation,,5471,Beowulf & Grendel,
25470.0,Icelandic Film Corporation,,5471,Beowulf & Grendel,
25470.0,Icelandic Film Corporation,,5471,Beowulf & Grendel,
25470.0,Icelandic Film Corporation,,5471,Beowulf & Grendel,
25470.0,Icelandic Film Corporation,,5471,Beowulf & Grendel,
25470.0,Icelandic Film Corporation,,5471,Beowulf & Grendel,
25470.0,Icelandic Film Corporation,,5471,Beowulf & Grendel,
25470.0,Icelandic Film Corporation,,5471,Beowulf & Grendel,
25470.0,Icelandic Film Corporation,,5471,Beowulf & Grendel,
4564.0,Icon Entertainment International,GB,1579,Apocalypto,
4564.0,Icon Entertainment International,GB,197,Braveheart,
4564.0,Icon Entertainment International,GB,13701,Immortal Beloved,
152.0,Icon Productions,US,615,The Passion of the Christ,
152.0,Icon Productions,US,1579,Apocalypto,
78780.0,Iconoclast,FR,491472,At Eternity's Gate,
2875.0,Ikiru Films,ES,9503,Pope Joan,
11395.0,ImageMovers,US,2310,Beowulf,
23.0,Imagine Entertainment,US,20662,Robin Hood,
23.0,Imagine Entertainment,US,10733,The Alamo,
23.0,Imagine Entertainment,US,205775,In the Heart of the Sea,
79023.0,Immagine e Cinema,,11162,The Merchant of Venice,
248.0,Impact Pictures,CA,76649,Pompeii,
14029.0,Independent Producers,,31561,Caesar and Cleopatra,
959.0,IndieProd Company Productions,,33796,Mountains of the Moon,
2691.0,Infinitum Nihil,US,57201,The Lone Ranger,
290.0,Ingenious Media,GB,9703,The Last Legion,
7380.0,Initial Entertainment Group (IEG),,3131,Gangs of New York,
19482.0,Inside Track 3,GB,1495,Kingdom of Heaven,
18352.0,Inspire Pictures,NL,79040,Nova Zembla,
11427.0,Instituto de Crédito Oficial (ICO),,29272,El Greco,
763.0,Intermedia Films,,1966,Alexander,
25765.0,International Cinema Corporation (ICC),CA,62204,Quest for Fire,
74008.0,International Classics,,36815,The Agony and the Ecstasy,
55424.0,Irish Film Industry,,18093,Northanger Abbey,
55424.0,Irish Film Industry,,18093,Northanger Abbey,
55424.0,Irish Film Industry,,18093,Northanger Abbey,
55424.0,Irish Film Industry,,18093,Northanger Abbey,
1788.0,Irving Allen Productions,,4868,Genghis Khan,
1788.0,Irving Allen Productions,,31675,Cromwell,
9006.0,Isepa-Wengeroff Film,DE,42536,Napoleon,
2268.0,Isle of Man Film,GB,7548,The Libertine,
2268.0,Isle of Man Film,GB,205601,Belle,
317.0,Istituto Luce Cinecittà,IT,11162,The Merchant of Venice,
317.0,Istituto Luce Cinecittà,IT,125355,The Prince of Homburg,
