name,actor_id,count
Pádraig Lynch,27326.0,1
Pál Makrai,25450.0,1
Pétur Einarsson,18822.0,1
Q'orianka Kilcher,69225.0,2
Qi Dao,1075121.0,1
Qian Po,2377490.0,1
Qian Xuege,2665744.0,1
Qian Yi,1917687.0,1
Qiao Zhenyu,232808.0,1
Qilong Zhu,1085262.0,1
Qin Junjie,17385.0,1
Qin Lan,1018709.0,1
Qu Xue-Dong,1620876.0,1
Quentin Ogier,263295.0,1
Qutee Negpal,2031859.0,1
Quvenzhané Wallis,1055235.0,1
Qyoko Kudo,582605.0,1
R. Bhakti Klei,2089283.0,1
R. Bruce Steinheimer,15333.0,1
R. L. Curtin,1444180.0,1
R. Muthuraman,1047327.0,1
R. Sarathkumar,237683.0,1
R.J. Padilla,1519728.0,1
Rab Affleck,39678.0,3
Rabii Benjhail Tadlaoui,1384130.0,1
Rachael Archer,1278553.0,1
Rachael Bella,26293.0,1
Rachael Blake,57830.0,1
Rachael Stirling,18067.0,2
Rachel Atkins,557384.0,1
Rachel Clarke,1947689.0,1
Rachel Davies,3412052.0,1
Rachel Finnegan,1417087.0,1
Rachel Griffiths,3052.0,1
Rachel Joseph,1535061.0,1
Rachel Kempson,10653.0,2
Rachel Lea Grundfast,2929356.0,1
Rachel Stanley,1278569.0,1
Rachel Weisz,3293.0,2
Rachid El Ouali,1050865.0,1
Rachid Fekkak,27657.0,1
Rada Rassimov,5815.0,1
Radu Dunăreanu,1161946.0,1
Rae Dawn Chong,13312.0,1
Rae Spencer-Cullen,2064684.0,1
Raf Baldassarre,50782.0,6
Raf De La Torre,134668.0,1
Raf Vallone,3268.0,1
Rafael Cordón,2930482.0,1
Rafael Durán,231027.0,2
Rafael Luis Calvo,544573.0,2
Rafael Vaquero,987306.0,1
Rafael Velez,1331672.0,1
Rafaela Ottiano,103490.0,1
Rafal Cieszynski,107876.0,1
Rafał Kubacki,1995284.0,1
Rafe Spall,28847.0,2
Raffaele Di Florio,2615716.0,1
Raffaele di Napoli,1899069.0,1
Raffaella Carrà,93124.0,1
Raffaella Lebboroni,93726.0,1
Rafik Abubakar,2922174.0,1
Raghini,944931.0,1
Raghu Babu,591153.0,1
Raghu Karumanchi,1648895.0,1
Ragnar Sörman,1927308.0,1
Rahera Tuia,2946197.0,1
Raicho Vasilev,22019.0,1
Raika Juri,1355613.0,1
Raimondo Van Riel,1274407.0,1
Rainer Egger,141721.0,1
Rainer Guldener,544007.0,1
Raizō Ichikawa,128022.0,4
Raj Khatri,2037262.0,1
Raj Premi,2037263.0,1
Rajesh Vivek,129726.0,1
Rakusaburô Ichikawa,1964102.0,1
Ralf Moeller,942.0,4
Raliegh Wilson,1046465.0,1
Ralph Bates,101533.0,1
Ralph Brooks,164809.0,1
Ralph Brown,53916.0,2
Ralph Fiennes,5469.0,3
Ralph Forbes,47178.0,2
Ralph Hudson,1056821.0,1
Ralph Ince,115370.0,1
Ralph Ineson,202032.0,1
Ralph Michael,40160.0,1
Ralph Morse,1230662.0,1
Ralph Riach,17788.0,3
Ralph Richardson,12689.0,5
Ralph Truman,89064.0,6
Rama Bai,1671997.0,1
Ramakrishna Meka,1606105.0,1
Ramilya Iskander,126859.0,1
Ramin Yazdani,1265134.0,1
Ramiro Alonso,100258.0,1
Ramon Gutierrez,1519438.0,1
Ramon Roy,1528304.0,1
Ramon Tikaram,178622.0,1
Ramsay Ames,103347.0,1
Ramsay Hill,1080053.0,3
Ramzy Bedia,67714.0,1
Rana Daggubati,215910.0,1
Rana Morrison,1209257.0,1
Ranadheer,1630696.0,1
Rance Howard,22250.0,2
Rand Brooks,91217.0,2
Randell Haynes,1473943.0,2
Randle Mell,1218048.0,1
Rando Almanzor,1185147.0,1
Randolph Scott,1009.0,1
Randy Couture,74748.0,1
Randy Danson,170963.0,1
Randy Oglesby,102567.0,1
Ransford Thomas,2298842.0,1
Ranveer Singh,224223.0,2
Raouia,1122556.0,1
Raoul Max Trujillo,17688.0,2
Raphael Alleyne,2232180.0,1
Raphaël Personnaz,147041.0,2
Raquel Welch,21462.0,1
Rasmus Haxen,1170689.0,1
Rasool J'Han,33271.0,1
Ravi Kishan,85882.0,1
Ravi Prakash,1124389.0,1
Ravindra Randeniya,1656514.0,1
Ray Beltram,1525060.0,1
Ray Chase,1656863.0,1
Ray Collins,14518.0,1
Ray Corrigan,52178.0,1
Ray Donn,1392726.0,1
Ray Godshall Sr.,1593805.0,1
Ray Hyke,30300.0,1
Ray Lui,78877.0,1
Ray Mangion,1114427.0,2
Ray McAnally,40008.0,1
Ray Middleton,980027.0,1
Ray Milland,7124.0,1
Ray Spiker,30515.0,2
Ray Stevenson,56614.0,1
Ray Teal,93624.0,1
Ray Winstone,5538.0,3
Raymond Adamson,174522.0,1
Raymond Bagatsing,1053935.0,1
Raymond Burr,7685.0,1
Raymond Cloutier,565637.0,1
Raymond Coulthard,5482.0,1
Raymond Godshall Jr.,2929368.0,1
Raymond Hatton,90333.0,1
Raymond Lam,89409.0,1
Raymond Lawrence,1070378.0,1
Raymond Lovell,115376.0,1
Raymond Massey,2669.0,4
Raymond Newholy,1444169.0,1
Raymond St. Jacques,54565.0,1
Raymond Walburn,89673.0,1
Raynor Scheine,21082.0,1
Raz Degan,135142.0,2
Raza Murad,565160.0,3
Razaaq Adoti,12801.0,1
Rebecca Benson,1600616.0,1
Rebecca Calder,1355139.0,1
Rebecca Charles,1920184.0,2
Rebecca Clarke,34545.0,1
Rebecca Craig,49349.0,1
Rebecca Eady,1294155.0,1
Rebecca Ferguson,933238.0,1
Rebecca Hall,15556.0,1
Rebecca Robin,2172543.0,1
Rebecca Sutherland,1278574.0,1
Redwing Ted Nez,1444167.0,1
Reece Ritchie,54810.0,3
Reece Shearsmith,34551.0,1
Reem Kherici,583687.0,1
Reese Witherspoon,368.0,1
Reg Rogers,129759.0,1
Reg Wykeham,3172974.0,1
Reginald Barlow,2933.0,2
Reginald Drummond,1811988.0,1
Reginald Gardiner,14029.0,2
Reginald Marsh,1218554.0,1
Reginald Owen,5832.0,2
Reginald Sheffield,86349.0,1
Regine Angeles,1313537.0,1
Regis Parton,1244683.0,1
Regis Toomey,22093.0,1
Rei Yang,141735.0,1
Reiko Kasahara,1029310.0,1
Reiko Kongō,134618.0,1
Rein Hofman,1341013.0,1
Reine Brynolfsson,67989.0,1
Reinhard Hauff,234362.0,1
Remo De Angelis,52999.0,4
Ren He,2659909.0,1
Ren Quan,1061379.0,1
Ren Yamamoto,931393.0,1
Renato Baldini,33549.0,3
Renato Cortesi,103120.0,1
Renato Del Prado,1054855.0,1
Renato Montalbano,24731.0,1
Renato Scarpa,14149.0,4
Renato Terra,24708.0,1
Renaud Mary,251083.0,1
Rene Matias,1185028.0,1
Rene Romero,228271.0,1
Renee Eber,2334187.0,1
Renee Gilbert,2526176.0,1
Renee Godfrey,1221258.0,1
Renny Krupinski,1225386.0,1
Rentaro Mikuni,76975.0,2
Renu Setna,121615.0,1
Renzo Cesana,110205.0,1
Renzo Martini,1866482.0,1
Renzo Ricci,231979.0,1
René Auberjonois,9807.0,1
René Bouloc,222257.0,1
René Gabzdyl,1404469.0,1
René Jeanne,1693207.0,1
René van Asten,211202.0,1
Renée Asherson,20055.0,1
Renée Soutendijk,66188.0,1
Renée Zellweger,9137.0,1
Reuben-Henry Biggs,1184330.0,1
Rex Harrison,35321.0,3
Rex Lapid,1521114.0,1
Rex Linn,16937.0,2
Rex Reason,12353.0,1
Rex Thompson,80574.0,1
"Rey ""PJ"" Abellana",1326671.0,1
Reyhna Malhotra,1951394.0,1
Rhavin Banda,1535063.0,1
Rhi Louise,1479916.0,1
Rhidian Bridge,1392725.0,1
Rhidian Marc,231686.0,1
Rhona Mitra,25702.0,1
Rhonda Fleming,10160.0,2
Rhys Horler,1479915.0,1
Rhys Ifans,7026.0,3
Rhys Parry Jones,1080281.0,1
Ric Bustamante,1387532.0,1
Ric Roman,124847.0,1
Ricardo Cepeda,933414.0,1
Ricardo Chavira,80967.0,1
Ricardo Diaz Mendoza,42017.0,1
Ricardo Hoyos,934136.0,1
Ricardo Llorin,1528299.0,1
Ricardo Montalban,1793.0,1
Ricardo Palacios,32130.0,2
Ricardo Valle,98758.0,1
Riccardo Cicogna,131658.0,1
Riccardo De Torrebruna,931543.0,1
Riccardo Diana,1488533.0,1
Riccardo Garrone,5968.0,2
Riccardo Mioni,1060274.0,1
Riccardo Salerno,27400.0,1
Riccardo Zinna,68162.0,1
Richard Alagich,2505646.0,1
Richard Alexander,30197.0,4
Richard Allan,38238.0,1
Richard Anderson,12312.0,1
Richard Attenborough,4786.0,1
Richard Basehart,5403.0,1
Richard Bates,2820150.0,1
Richard Bebb,1173401.0,1
Richard Bekins,59691.0,1
Richard Bonehill,1473717.0,1
Richard Boone,16420.0,4
Richard Brake,3901.0,1
Richard Brehm,1720421.0,1
Richard Bremmer,19903.0,4
Richard Bucher,1130026.0,1
Richard Burns,42235.0,1
Richard Burton,5341.0,7
Richard Caldicot,1220328.0,1
Richard Can,42018.0,1
Richard Cetrone,12371.0,1
Richard Chamberlain,28906.0,3
Richard Charles,1086938.0,1
Richard Clucas,1466733.0,1
Richard Colson,1278579.0,1
Richard Conte,3090.0,1
Richard Cordery,156356.0,1
Richard Cornish,108638.0,1
Richard Coyle,52890.0,1
Richard Cramer,34162.0,1
Richard Curzon,2290758.0,1
Richard Danwill,2683645.0,1
Richard Davies,1219994.0,1
Richard Denning,54681.0,1
Richard Derrington,2048718.0,1
Richard Dillane,176227.0,3
Richard Dixon,1222025.0,1
Richard Durden,120833.0,2
Richard E. Grant,20766.0,1
Richard Egan,93105.0,3
Richard Farnsworth,5605.0,5
Richard Frank,1213048.0,1
Richard Gaines,14976.0,1
Richard Gam Tin-Chue,1583011.0,1
Richard Garrick,10542.0,1
Richard Gere,1205.0,1
Richard Gibson,1229888.0,1
Richard Glaves,2263481.0,1
Richard Glover,193020.0,1
Richard Graham,26863.0,2
Richard Graydon,1616303.0,2
Richard Griffiths,10983.0,2
Richard Harris,194.0,8
Richard Harrison,32673.0,3
Richard Haydn,29283.0,1
Richard Hearne,1014635.0,1
Richard Holden,109765.0,1
Richard Hurndall,134142.0,1
Richard Johnson,20510.0,4
Richard Jordan,12518.0,1
Richard Kean,1917958.0,1
Richard Leader Charge,1444166.0,1
Richard Leaf,16792.0,2
Richard Leech,93169.0,1
Richard Loo,10344.0,1
Richard Lumsden,141551.0,1
Richard Manabat,1456148.0,1
Richard Manlove,1392711.0,1
Richard Martin Jr.,1889954.0,1
Richard Masur,15416.0,1
Richard McCabe,7025.0,3
Richard McNamara,1124231.0,1
Richard Meikle,1501936.0,1
Richard Morant,1225740.0,1
Richard Mutschall,1535051.0,1
Richard Ng,62417.0,1
Richard O'Brien,13474.0,1
Richard O'Callaghan,113697.0,1
Richard O'Sullivan,173020.0,1
Richard Ooms,1351408.0,1
Richard Pasco,85628.0,1
Richard Pates,1077821.0,1
Richard Pearson,121360.0,3
Richard Quan,1082673.0,2
Richard Ricci,98792.0,1
Richard Riddell,103352.0,1
Richard Ridings,6645.0,1
Richard Riehle,18262.0,1
Richard Rowlands,25685.0,1
Richard Sammel,49487.0,1
Richard Stilwell,1429460.0,1
Richard Strange,79502.0,2
Richard Syms,390184.0,1
Richard Topol,31282.0,1
Richard Vernon,47000.0,1
Richard Warner,101513.0,2
Richard Warwick,138563.0,1
Richard Widmark,12149.0,3
Richard Wilson,96159.0,1
Richard Wright,101786.0,1
Richard Yap,1193529.0,1
Richard van Weyden,1186438.0,1
Richenda Carey,90764.0,1
Richie Jen,64496.0,1
Rick Jason,161559.0,1
Rick Leisenring,2929352.0,1
Rick Parets,2360646.0,1
Rick Valiquette,2918964.0,1
Ricky Holt,1468840.0,1
Ricky Hui,110025.0,1
Ricky Jay,10743.0,1
Rik Battaglia,5565.0,6
Rik Young,42217.0,1
Rike Schmid,52460.0,1
Rina Morelli,15136.0,1
Rinaldo Rocco,24616.0,1
Rinaldo Zamperla,50787.0,3
Rino Thunder,83364.0,1
Rinsaku Ogata,552182.0,1
Rio Locsin,142962.0,1
Rip Torn,9626.0,2
Rishabh Jain,2037275.0,1
Rita Gam,120391.0,3
Rita Lancaster,2526188.0,1
Rita Maura,1127380.0,1
Rita Silva,1148749.0,1
Rita Waterhouse,1468852.0,1
Rita Zohar,41741.0,1
Ritchie Montgomery,52885.0,1
Riz Ahmed,53240.0,1
Rob Campbell,2843.0,1
Rob Freeman,121724.0,1
Rob McCabe,2892036.0,1
Rob Steinberg,1002306.0,1
Robbert Blokland,1390086.0,1
Robbie Coltrane,1923.0,1
Robert Adair,120456.0,1
Robert Adams,106991.0,1
Robert Alexander Baer,1322947.0,1
Robert Arthur,78304.0,1
Robert Ashby,202494.0,1
Robert Baker,21723.0,1
Robert Barrat,88672.0,4
Robert Beatty,251.0,2
Robert Bice,97146.0,1
Robert Blake,9287.0,1
Robert Brazil,2000023.0,1
Robert Breuler,176893.0,1
Robert Brown,10513.0,4
Robert Bruning,152507.0,1
Robert Buchanan,1575396.0,1
Robert Byrd,84385.0,1
Robert Cambrinus,1423944.0,1
Robert Carson,121209.0,1
Robert De Niro,380.0,1
Robert Dix,12315.0,1
Robert Donat,3609.0,2
Robert Douglas,33484.0,4
Robert Dudley,217770.0,1
Robert Duvall,3087.0,2
Robert Earley,1650963.0,1
Robert Easton,32494.0,1
Robert Elliott,124855.0,1
Robert Emms,589652.0,1
Robert F. Hoy,151442.0,1
Robert Flemyng,41958.0,1
Robert Fuller,38129.0,1
Robert Gillespie,1216367.0,1
Robert Glenister,25665.0,2
Robert Goldman,1444178.0,1
Robert Goodman,176215.0,1
Robert Greig,30262.0,4
Robert Griffin,136126.0,2
Robert Haines,1419570.0,1
Robert Hardy,23076.0,3
Robert Harris,104943.0,1
Robert Harrison,119098.0,1
Robert Hossein,14246.0,1
Robert J. Fraser,1503080.0,3
Robert J. Wilke,2096.0,1
Robert James,1226742.0,1
Robert John Burke,31512.0,1
Robert Keith,46711.0,1
Robert Knott,16430.0,1
Robert Lang,135180.0,1
Robert Lavoie,1336086.0,1
Robert Levine,1217995.0,1
Robert Linge,2302498.0,1
Robert Livingston,103773.0,1
Robert Lowery,34117.0,1
Robert Maillet,112692.0,3
Robert Medley,1359517.0,1
Robert Miano,62715.0,2
Robert Mill,185972.0,1
Robert Mitchum,10158.0,1
Robert Moloney,77315.0,1
Robert Morley,6599.0,4
Robert Munzinger,1512804.0,1
Robert Naylor,450366.0,1
Robert Newton,29520.0,3
Robert Noble,82583.0,1
Robert Oates,192895.0,1
Robert Paradis,1089928.0,1
Robert Pastorelli,7866.0,1
Robert Paterson,2020558.0,1
Robert Pattinson,11288.0,2
Robert Peters,1217939.0,1
Robert Prentiss,2846.0,1
Robert Preston,40202.0,1
Robert Pugh,47643.0,4
Robert Redford,4135.0,1
Robert Rendel,967735.0,2
Robert Rivera,1144748.0,1
Robert Russell,25670.0,1
Robert Russell,1125461.0,1
Robert Ryan,8253.0,1
Robert Seiter,1159958.0,2
Robert Sella,171459.0,1
Robert Shaw,8606.0,4
Robert Shepherd,1050565.0,1
Robert Spafford,934933.0,1
Robert St. Angelo,1170325.0,1
Robert Stephens,41957.0,2
Robert Sterne,1019426.0,1
Robert Stevenson,1591738.0,1
Robert Swann,157799.0,1
Robert Taylor,82216.0,2
Robert Taylor,39545.0,1
Robert Urquhart,30187.0,1
Robert Vaughn,14060.0,1
Robert Vidalin,1403300.0,2
Robert W. Arbogast,82929.0,1
Robert Walker,12499.0,1
Robert Walsh,1171094.0,1
Robert Warwick,33007.0,6
Robert Whitelock,87594.0,2
Robert Wilfort,72313.0,1
Robert Willox,27416.0,1
Robert Wylde,2866615.0,1
Robert Young,14868.0,1
Robert de Hoog,587415.0,1
Robert-Anthony Artlett,1752888.0,1
Roberta Quaresima,2302488.0,1
Roberto Bestazzoni,2019239.0,1
Roberto Camardiel,97114.0,1
Roberto Corbiletto,579058.0,1
Roberto Herlitzka,129076.0,2
Roberto Marini,1179277.0,1
Roberto Miali,1082661.0,1
Roberto Renna,1762193.0,1
Roberto Rey,131954.0,1
Roberto Risso,45189.0,1
Roberto Santi,1746990.0,1
Roberto Visconti,1910870.0,1
Roberts Blossom,66288.0,1
Robin Askwith,97171.0,1
Robin Atkin Downes,130081.0,1
Robin Bartlett,11902.0,1
Robin Davies,1224838.0,1
Robin Ferenc,2283690.0,1
Robin Hughes,87518.0,2
Robin Laing,76841.0,1
Robin Leggate,1338180.0,1
Robin Marchal,1920195.0,1
Robin Mullins,20164.0,1
Robin Padilla,540700.0,1
Robin Pratt,1627277.0,1
Robin Sachs,15030.0,1
Robin Smith,169795.0,1
Robin Stewart,95513.0,1
Robin Wilcock,1142866.0,1
Robin Wright,32.0,1
Roblin,1693197.0,1
Robyn Malcolm,125938.0,1
Robyn Miranda Simpson,1278568.0,1
Robyn Nevin,75893.0,1
Robyn North,1278513.0,1
Roc LaFortune,96596.0,1
Rochelle Hudson,2777.0,1
Rock Anthony,1388591.0,1
Rockne Tarkington,119717.0,1
Rod D. Harbour,1504585.0,1
Rod Rondeaux,999499.0,1
Rodd Redwing,102328.0,1
Roddy McDowall,7505.0,2
Roderick Cook,1217752.0,1
Roderick Hill,2503031.0,1
Roderick Lovell,142344.0,1
Rodger Bumpass,70615.0,1
Rodger Williamson,1403387.0,1
Rodion Yurin,1106048.0,1
Rodney A. Grant,7853.0,2
Rodney Alexandre,1510496.0,1
Rodney Bewes,95634.0,1
Rodney James,2227427.0,1
Rodolfo Acosta,24827.0,1
Rodolfo Corsato,24603.0,4
Rodolfo Palacios,17690.0,1
Rodrigo Santoro,17289.0,2
Rodrigue Boivin,2866609.0,1
Roeland Fernhout,28892.0,1
Rogena Amin,1166428.0,1
Roger Ashton-Griffiths,20243.0,6
Roger Bizley,2227425.0,1
Roger Blay,1151255.0,1
Roger Blum,1693173.0,1
Roger Booth,1649736.0,2
Roger Browne,101596.0,1
Roger Callard,42083.0,1
Roger Coma,588053.0,1
Roger Converse,1411097.0,1
Roger Delgado,21607.0,1
Roger Frost,7029.0,1
Roger Hammond,27660.0,3
Roger Imhof,112364.0,1
Roger Livesey,83907.0,1
Roger Llewellyn,1073272.0,1
Roger Lloyd Pack,81024.0,1
Roger Moore,10222.0,3
Roger Morlidge,218356.0,1
Roger Mutton,213600.0,1
Roger Payrot,1377703.0,1
Roger Pigaut,28331.0,2
Roger Planchon,38504.0,2
Roger Ragland,2227748.0,1
Roger Rees,16407.0,3
Roger Seneviratne,1663535.0,1
Roger Sloman,42593.0,1
Roger Tréville,235865.0,1
Roger Van Hool,28190.0,1
Roger Ward,94809.0,2
Rohini,467845.0,1
Rohit Choudhary,2031854.0,1
Roi Vinzon,1110470.0,2
Rokkō Toura,138748.0,3
Rokurô Ôkawa,3264201.0,1
Roland Bartrop,153154.0,1
Roland Blanche,24763.0,1
Roland Carey,1140941.0,1
Roland Winters,83822.0,1
Roldan Aquino,1185136.0,1
Roldano Lupi,33638.0,1
Rolf Saxon,151438.0,1
Roma Milne,2513691.0,1
Romain Vergnaud,1356454.0,1
Roman Bohnen,95315.0,1
Romane Libert,3026410.0,1
Romano Ghini,544210.0,1
Romano Orzari,96591.0,1
Romano Puppo,102121.0,1
Romeo Muller,105639.0,1
Romesh Sharma,231345.0,1
Rommel Padilla,1238545.0,1
Romola Garai,6979.0,1
Romuald Klos,1192148.0,2
Romy Schneider,6250.0,2
Román Ariznavarreta,589876.0,1
Ron Cook,5319.0,1
Ron Donachie,63141.0,2
Ron Haddrick,58100.0,2
Ron Holgate,1752518.0,1
Ron Jeremy,42545.0,1
Ron Kennell,1224669.0,1
Ron Perkins,125024.0,1
Ron Perlman,2372.0,4
Ron Randell,115308.0,1
Ron Whelan,988795.0,1
RonReaco Lee,84209.0,1
Ronald Adam,104302.0,1
Ronald Anton,1972461.0,1
Ronald Colman,29522.0,2
Ronald Davidson,2526164.0,1
Ronald Green,1972460.0,1
Ronald Guttman,47085.0,1
Ronald Kukulies,44670.0,1
Ronald Lacey,653.0,1
Ronald Lewis,35064.0,1
Ronald Pickup,32556.0,4
Ronald Shiner,592570.0,1
Ronald South,558560.0,1
Ronaldo Eknal,1331670.0,1
Ronan Vibert,20523.0,2
Ronit Roy,85676.0,1
Ronnie Barker,66786.0,1
Ronnie Hawkins,76143.0,1
Ronnie Lazaro,1076721.0,2
Ronnie Quizon,1193502.0,1
Ronnie Rondell Jr.,161824.0,1
Rony Bridges,119101.0,1
Roosevelt Flenoury,2298848.0,1
Rootie J. Boyd,1537756.0,1
Rory Burton,2298839.0,1
Rory Calhoun,19181.0,2
Rory Cochrane,51792.0,1
Rory Edwards,1252213.0,2
Rory Finn,1492476.0,1
Rory Kinnear,139549.0,2
Rory L. Crowley,2918974.0,1
Rory McCann,3075.0,2
Rosa Turich,160643.0,1
Rosalba Neri,30664.0,4
Rosalie Crutchley,39001.0,3
Rosalind Chao,74073.0,1
Rosalind Ivan,81188.0,1
Rosalind Knight,3308.0,1
Rosalind Shanks,1298084.0,1
Rosalinda Celentano,8778.0,1
Rosalinde Mynster,90061.0,1
Rosamund Kwan,65987.0,1
Rosamund Pike,10882.0,2
Rosanna Fattori,1187442.0,1
Rosanna Schiaffino,30927.0,3
Rosario Dawson,5916.0,1
Rosario Sparno,225246.0,1
Roscoe Ates,1509.0,1
Rose Byrne,9827.0,2
Rose Davidson,2512082.0,1
Rose Thiéry,20084.0,1
Rosella Towne,1020788.0,1
Rosemary Forsyth,49958.0,1
Rosemary Harris,18998.0,1
Roshan Seth,693.0,1
Rosie Ede,1737976.0,1
Rosie Hilal,1455692.0,1
Rosie Vela,1275366.0,1
Rosina Adrario,1425177.0,1
Ross Anderson,1374534.0,1
Ross Kemp,165423.0,1
Ross McCormack,1091582.0,1
Rossana Podestà,128330.0,4
Rossano Brazzi,29327.0,1
Rossella Longo,2019242.0,1
Rostislav Bershauer,1602673.0,1
Rousy Chanev,141261.0,1
Roxanna Ravenor,135155.0,1
Roxanne Barcelo,1202443.0,1
Roy Bronsgeest,2037270.0,1
Roy Cooper,1158858.0,1
Roy Doliner,3323083.0,1
Roy Dotrice,4002.0,1
Roy Ellett,2526170.0,1
Roy Engel,100582.0,1
Roy Holder,24709.0,1
Roy Jones,2427818.0,1
Roy Kinnear,3463.0,1
Roy McCrerey,51464.0,1
Roy Pattison,189365.0,1
Roy Poole,1230012.0,1
Roy Russell,588602.0,2
Roy Sampson,1451332.0,1
Roy Spencer,935519.0,1
Roy Stewart,1350577.0,1
Roy Stewart,10229.0,1
Royal Dano,19968.0,1
Royce D. Applegate,22251.0,1
Roydon Clark,1461972.0,1
Ruan Vibegaard,1330768.0,1
Ruben Padilla,582418.0,1
Ruby Bentall,226083.0,1
Ruby Myers,1032108.0,1
Ruby Ruiz,1348735.0,1
Rubén Rojo,105149.0,2
Rucha Vaidya,1589237.0,1
Rudolf Krátký,2188725.0,1
Rudolf Kubík,1788238.0,1
Rudra Soni,2192843.0,1
Rudy Germane,1596347.0,1
Rudy Solari,1214926.0,1
Rudy Youngblood,17678.0,1
Rufino Inglés,118120.0,1
Rufus,2407.0,1
Rufus Barnes,2064670.0,1
Rufus Sewell,17328.0,6
Ruggero Angeletti,1425179.0,1
Ruggero Mastroianni,32053.0,1
Ruita Salmon,2946198.0,1
Rupert Davies,74689.0,1
Rupert Evans,17283.0,1
Rupert Everett,4757.0,3
Rupert Farley,1214452.0,2
Rupert Friend,36669.0,4
Rupert Graves,11278.0,1
Rupert Penry-Jones,42276.0,2
Rupert Vansittart,2479.0,2
Ruru Madrid,1207056.0,1
Rus Conklin,31978.0,2
Rushdy Abaza,129476.0,1
Ruslan Kupenov,1265317.0,1
Ruslana Pysanka,107868.0,1
Russ Fega,535.0,1
Russ Powell,119547.0,1
Russ Tamblyn,6725.0,3
Russell Barr,3303.0,1
Russell Crowe,934.0,4
Russell Dykstra,94349.0,1
Russell Gilbert,210878.0,1
Russell Hicks,13969.0,1
Russell Martin,2671965.0,1
Russell Means,3203.0,1
Russell Napier,97641.0,1
Russell Simpson,8519.0,1
Russell Thorndike,84283.0,2
Russell Yuen,29466.0,1
Rusty Schwimmer,34407.0,1
Rut Tellefsen,226195.0,1
Ruta Kubas,1886756.0,1
Rutger Hauer,585.0,5
Ruth Byers,1468785.0,1
Ruth Clifford,217748.0,1
Ruth Hussey,14683.0,2
Ruth Jones,192927.0,1
Ruth Maleczech,156591.0,1
Ruth Sheen,53367.0,1
Ruth Storey,87687.0,1
Ruth Warrick,11026.0,1
Ruth Wilson,47720.0,1
Ruthelma Stevens,1082774.0,1
Ruy Guerra,20548.0,1
Rxchie,2141502.0,1
Ryan Bingham,1674161.0,1
Ryan Cutrona,93345.0,1
Ryan Eigenmann,225428.0,2
Ryan Fraley,1319795.0,1
Ryan J-W Smith,2878886.0,1
Ryan James,155902.0,1
Ryan Koenig,1760476.0,1
Ryan O'Neal,31070.0,1
Ryan Pope,1176107.0,2
Ryan Stuart,1426479.0,1
Ryan White Bull,1444171.0,1
Ryo Kase,33517.0,1
Ryo Sato,1602225.0,1
Ryohei Otani,1467287.0,2
Ryoichi Noguchi,2863164.0,1
Ryoichiro Yonekura,1593827.0,1
Ryszard Filipski,1096974.0,1
Ryu Hyun-kyung,143541.0,1
Ryu Okochi,3264204.0,1
Ryu Seung-ryong,227638.0,3
Ryu Seung-su,1243892.0,1
Ryuko Azuma,1466800.0,1
Ryusuke Nishio,1482592.0,1
Ryuzo Demura,2091020.0,1
Ryônosuke Azuma,1529379.0,1
Ryôtarô Kawanami,1459985.0,1
Ryûdô Uzaki,554315.0,1
Ryûtarô Amami,1481125.0,1
Ryûtarô Aoyagi,1379325.0,1
Ryûtarô Gomi,150253.0,3
Ryōsuke Kagawa,551748.0,2
Ryūnosuke Tsukigata,134257.0,2
Ryūzaburō Mitsuoka,1551755.0,1
Rémy Girard,38526.0,1
S. Epatha Merkerson,3978.0,1
S. S. Rajamani,2003821.0,1
S. Varalakshmi,585051.0,2
SABU,58614.0,1
Saar Kashyap,2031873.0,1
Sabi Perez,2408759.0,1
Sabin Tambrea,1208694.0,1
Sabrina Impacciatore,124679.0,2
Sabrina-Jasmine Guilbault,1330776.0,1
Saburo Date,125011.0,8
Saburô Nagaoka,555573.0,1
Sacha Baron Cohen,6730.0,1
Sacha Pitoëff,34594.0,1
Sachin Chathuranga,1938471.0,1
Sachini Ayendra,1938479.0,1
Sachio Sakai,108026.0,2
Sadiq Ali,1289220.0,1
Sadrag Nakale,1606792.0,1
Saeed Jaffrey,11852.0,1
Saffron Burrows,9825.0,1
Saffron Mcintyre,3299248.0,1
Safia El Emary,1011075.0,1
Saginaw Grant,126829.0,1
Sahin Eryilmaz,1464147.0,1
Sai Chand,1612378.0,1
Sai-Kit Yung,62937.0,2
Said Amel,27654.0,1
Saif Ali Khan,35747.0,2
Sailor Vincent,572525.0,1
Salim Ghouse,1095294.0,1
Sally Campbell,2064671.0,1
Sally Corner,1234546.0,1
Sally Douglas,47400.0,1
Sally Dworsky,1008838.0,1
Sally Field,35.0,1
Sally George,1241523.0,1
Sally Grey,2320945.0,1
Sally Hawkins,39658.0,1
Sally Mates,192923.0,1
Sally Rand,1064443.0,1
Salman Khan,42802.0,1
Salome Jens,86343.0,1
Salomé Lelouch,141054.0,1
Salvador Torruella,2917953.0,1
Salvatore Bilardo,550637.0,1
Salvatore Billa,240914.0,1
Salvatore Furnari,128244.0,2
Sam Ash,590519.0,2
Sam Elliott,16431.0,3
Sam Ellis,2408761.0,1
Sam Fior,2240169.0,1
Sam Graham,2017907.0,1
Sam Harris,1216356.0,1
Sam Hazeldine,563559.0,2
Sam Jaffe,10024.0,2
Sam Keeley,1155724.0,1
Sam Kydd,92011.0,1
Sam Livesey,134269.0,1
